HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Brest,St Etienne,4,1,H,4,1,H,10,17,5,1,12,10,5,6,1,1,0,0
Nantes,Metz,1,1,D,1,1,D,17,10,5,4,13,14,6,2,2,3,0,0
Dijon,Lens,0,1,A,0,1,A,10,6,2,2,14,6,8,6,2,0,0,0
Montpellier,Strasbourg,4,3,H,3,3,D,21,9,9,5,16,11,11,3,2,1,0,0
Reims,Nimes,0,1,A,0,0,D,16,6,6,5,18,11,7,1,3,1,0,0
Angers,Lyon,0,1,A,0,0,D,20,5,8,2,12,12,8,3,2,3,0,0
Lille,Lorient,4,0,H,1,0,H,31,7,13,2,10,11,9,4,1,3,0,0
Lens,Nantes,1,1,D,1,0,H,7,11,1,3,14,18,6,2,4,2,0,0
Strasbourg,Rennes,1,1,D,1,0,H,6,21,3,7,11,12,2,7,0,0,1,0
Marseille,Nantes,3,1,H,2,0,H,15,6,9,2,16,11,3,7,4,2,0,0
Paris SG,Bordeaux,2,2,D,2,1,H,16,18,9,4,8,10,14,5,1,1,0,0
Lyon,Reims,3,0,H,1,0,H,14,10,4,2,19,11,4,2,2,1,0,1
Lens,Angers,1,3,A,1,1,D,13,18,5,7,15,13,1,7,2,2,0,0
Lorient,Montpellier,0,1,A,0,0,D,8,16,2,3,13,14,2,4,2,1,0,0
Metz,Brest,0,2,A,0,1,A,15,10,6,3,11,10,10,5,2,1,0,0
Monaco,Nimes,3,0,H,1,0,H,18,6,5,2,16,9,8,3,1,1,0,1
Nice,Dijon,1,3,A,0,2,A,24,9,7,4,7,21,11,1,3,3,0,0
St Etienne,Lille,1,1,D,1,0,H,7,9,5,2,15,13,3,3,4,1,0,0
Nimes,Marseille,0,2,A,0,0,D,7,17,0,4,11,18,1,8,3,4,1,1
Rennes,Lens,0,2,A,0,1,A,10,6,4,4,18,16,8,3,1,3,0,0
Montpellier,Paris SG,1,3,A,1,1,D,17,13,2,6,12,14,3,3,1,3,0,0
Lille,Monaco,2,1,H,0,0,D,10,8,5,3,12,11,1,3,3,0,0,0
Angers,Lorient,2,0,H,1,0,H,10,12,3,3,13,11,2,12,3,0,0,0
Bordeaux,Brest,1,0,H,0,0,D,21,8,6,3,10,11,8,2,0,3,0,0
Dijon,St Etienne,0,0,D,0,0,D,6,7,1,2,15,13,7,4,0,1,0,0
Nantes,Strasbourg,0,4,A,0,2,A,14,13,2,9,13,13,7,3,3,2,0,0
Reims,Nice,0,0,D,0,0,D,11,12,2,4,12,13,6,6,1,2,0,0
Metz,Lyon,1,3,A,0,1,A,12,18,5,5,14,14,5,6,1,0,1,1
St Etienne,Angers,0,0,D,0,0,D,14,8,3,3,16,15,5,6,3,3,0,0
Marseille,Monaco,2,1,H,2,0,H,5,9,2,4,22,10,1,3,3,2,0,0
Lens,Montpellier,2,3,A,1,2,A,14,10,4,7,11,14,6,4,1,1,0,0
Nice,Rennes,0,1,A,0,1,A,11,16,3,6,16,10,3,6,2,1,0,0
Brest,Reims,2,1,H,1,0,H,10,10,6,4,12,11,3,4,1,1,0,0
Lorient,Nimes,3,0,H,2,0,H,13,6,5,2,18,7,2,3,2,0,0,0
Nantes,Dijon,1,1,D,1,0,H,17,13,6,4,11,16,4,4,2,2,0,0
Strasbourg,Metz,2,2,D,0,1,A,18,6,4,3,11,16,5,4,3,4,0,0
Lille,Bordeaux,2,1,H,2,1,H,15,4,5,3,14,10,8,3,0,2,0,0
Paris SG,Lyon,0,1,A,0,1,A,7,8,1,5,11,17,5,5,4,1,0,1
Angers,Strasbourg,0,2,A,0,0,D,8,7,2,3,9,11,6,2,1,2,0,0
Dijon,Lille,0,2,A,0,1,A,6,10,1,5,21,8,5,4,0,0,0,0
Montpellier,Metz,0,2,A,0,0,D,14,9,3,5,11,9,10,2,3,3,0,0
Nimes,Nice,0,2,A,0,0,D,15,14,4,6,8,10,4,5,1,2,0,1
Reims,Nantes,3,2,H,0,1,A,13,18,4,7,13,13,3,6,2,2,0,0
Bordeaux,St Etienne,1,2,A,1,1,D,11,19,3,8,12,14,3,4,3,2,0,0
Lyon,Brest,2,2,D,0,1,A,28,8,11,2,13,5,12,3,3,0,0,1
Monaco,Lens,0,3,A,0,3,A,7,8,1,4,8,17,3,3,2,4,1,0
Paris SG,Lorient,2,0,H,0,0,D,24,8,8,3,19,9,9,2,3,0,0,1
Rennes,Marseille,2,1,H,0,1,A,15,8,5,1,19,15,9,1,1,4,0,1
Metz,Lens,2,0,H,1,0,H,12,17,4,3,17,8,8,4,1,1,0,0
Marseille,Reims,1,1,D,1,1,D,12,2,6,1,11,10,7,3,1,3,0,0
Nice,Lyon,1,4,A,1,2,A,8,13,1,9,17,9,8,2,1,1,0,0
Brest,Montpellier,2,2,D,0,1,A,17,10,7,4,14,15,6,4,2,1,0,0
Dijon,Monaco,0,1,A,0,1,A,11,13,1,6,13,14,2,6,2,1,0,0
Nantes,Angers,1,1,D,0,1,A,9,12,2,6,16,13,5,6,3,0,0,0
St Etienne,Nimes,2,2,D,1,1,D,18,9,9,4,15,9,6,3,2,3,0,0
Strasbourg,Bordeaux,0,2,A,0,1,A,10,11,3,6,15,12,5,3,2,1,0,0
Lorient,Rennes,0,3,A,0,1,A,11,15,2,4,19,9,1,2,1,2,0,0
Lille,Paris SG,0,0,D,0,0,D,8,8,3,1,12,11,4,5,0,2,0,0
Bordeaux,Reims,1,3,A,0,2,A,9,10,3,5,11,12,5,5,3,1,0,0
Lens,Brest,2,1,H,2,0,H,11,10,4,3,13,13,3,6,0,2,0,0
Nice,Lorient,2,2,D,2,0,H,3,24,3,6,11,13,0,10,3,4,1,0
Nimes,Dijon,1,3,A,1,0,H,8,14,1,4,10,11,7,3,2,2,1,0
Rennes,Metz,1,0,H,0,0,D,11,9,6,4,14,18,6,5,1,1,0,0
Angers,Marseille,2,1,H,2,0,H,9,9,2,3,14,14,2,8,2,4,0,0
Lyon,Nantes,3,0,H,3,0,H,22,18,11,4,11,13,9,7,1,3,0,0
Monaco,St Etienne,2,2,D,1,2,A,2,18,2,6,12,13,0,10,3,2,1,0
Montpellier,Lille,2,3,A,0,1,A,17,9,6,7,13,11,6,4,3,2,0,0
Paris SG,Strasbourg,4,0,H,1,0,H,17,8,8,2,7,9,5,5,0,0,0,0
Brest,Nice,2,0,H,2,0,H,10,12,6,6,12,8,6,6,2,3,0,0
Lorient,Monaco,2,5,A,1,1,D,11,16,5,9,9,9,5,8,1,3,1,0
Metz,Bordeaux,0,0,D,0,0,D,9,12,3,3,10,20,3,2,1,2,0,0
Nantes,Rennes,0,0,D,0,0,D,7,8,2,0,13,13,6,3,2,2,0,0
Strasbourg,Nimes,5,0,H,3,0,H,21,6,12,2,12,6,10,5,1,2,0,0
Lille,Angers,1,2,A,1,2,A,7,7,2,3,12,10,8,6,3,1,0,0
Lyon,Lens,3,2,H,1,0,H,11,10,6,2,7,10,7,4,1,2,0,0
Marseille,Montpellier,3,1,H,1,0,H,18,13,8,5,4,6,5,1,0,0,0,0
Reims,Dijon,0,0,D,0,0,D,9,8,3,0,13,8,7,5,2,3,0,0
St Etienne,Paris SG,1,1,D,1,1,D,11,10,5,4,13,12,9,10,1,1,0,0
Bordeaux,Lorient,2,1,H,2,1,H,16,12,6,4,10,10,5,3,2,0,0,0
Dijon,Marseille,0,0,D,0,0,D,5,11,0,4,13,13,0,6,3,2,0,0
Lens,Strasbourg,0,1,A,0,1,A,11,10,2,4,16,15,4,4,1,1,0,0
Metz,Nice,1,1,D,0,1,A,16,11,5,4,19,8,5,2,2,2,0,0
Monaco,Angers,3,0,H,1,0,H,14,6,5,2,9,10,5,2,2,0,0,0
Montpellier,Nantes,1,1,D,1,0,H,8,12,6,3,18,11,1,8,5,0,0,0
Nimes,Lille,0,1,A,0,1,A,7,10,0,2,12,13,2,3,0,3,0,0
Paris SG,Brest,3,0,H,1,0,H,22,12,11,2,7,13,7,4,1,1,0,0
Reims,St Etienne,3,1,H,2,0,H,7,14,3,6,19,17,0,3,2,4,0,0
Rennes,Lyon,2,2,D,1,0,H,14,13,6,4,12,16,2,5,1,2,0,0
Montpellier,Monaco,2,3,A,0,2,A,9,16,3,5,17,12,5,6,2,3,0,0
Marseille,Nimes,1,2,A,0,0,D,14,8,6,5,13,6,7,3,2,2,0,0
Angers,Paris SG,0,1,A,0,0,D,11,12,4,3,11,13,5,7,0,2,0,0
Brest,Rennes,1,2,A,1,1,D,14,7,4,4,9,8,3,3,1,1,0,0
Nantes,Lens,1,1,D,1,0,H,10,8,2,1,14,19,2,4,3,3,0,0
Nice,Bordeaux,0,3,A,0,0,D,10,17,1,9,8,7,3,10,0,1,0,0
Strasbourg,St Etienne,1,0,H,1,0,H,15,8,3,3,23,9,7,3,2,2,0,0
Lille,Reims,2,1,H,0,1,A,16,8,8,4,13,11,3,5,2,1,0,0
Lyon,Metz,0,1,A,0,0,D,23,17,5,3,14,11,9,2,1,3,0,0
Marseille,Lens,0,1,A,0,0,D,4,13,1,4,13,11,3,9,5,3,0,0
Paris SG,Montpellier,4,0,H,1,0,H,26,5,8,1,16,12,7,1,2,1,0,1
Lens,Nice,0,1,A,0,0,D,13,7,3,2,9,14,6,2,2,1,0,0
Monaco,Marseille,3,1,H,0,1,A,8,5,6,1,18,21,5,4,3,5,0,0
Bordeaux,Angers,2,1,H,2,1,H,7,15,3,7,11,20,3,4,1,2,0,0
Dijon,Strasbourg,1,1,D,0,0,D,5,15,3,2,14,9,3,4,1,0,0,0
Metz,Nantes,2,0,H,1,0,H,14,8,4,0,15,15,4,6,3,1,0,0
Reims,Brest,1,0,H,1,0,H,12,17,2,1,16,11,2,4,3,0,0,0
Rennes,Lille,0,1,A,0,1,A,11,9,2,4,12,15,2,2,2,2,0,0
St Etienne,Lyon,0,5,A,0,2,A,3,19,0,12,13,9,1,8,3,1,0,0
Lorient,Dijon,3,2,H,1,2,A,14,7,5,2,13,17,9,6,2,3,0,0
Lyon,Bordeaux,2,1,H,1,0,H,10,12,4,2,17,6,7,9,1,2,0,0
Montpellier,Lens,1,2,A,0,1,A,17,11,7,2,15,17,12,3,4,4,0,0
Nice,St Etienne,0,1,A,0,0,D,7,10,2,1,11,11,4,10,2,2,0,0
Angers,Nimes,3,1,H,2,1,H,12,8,5,4,9,7,4,8,1,3,0,0
Brest,Metz,2,4,A,1,1,D,10,15,5,6,13,14,4,1,1,3,0,0
Lorient,Paris SG,3,2,H,1,1,D,16,14,5,3,15,9,7,9,4,2,0,0
Strasbourg,Reims,0,1,A,0,0,D,12,10,2,5,17,8,4,3,1,2,0,0
Lille,Dijon,1,0,H,1,0,H,14,11,2,3,12,7,5,2,2,2,0,0
Nantes,Monaco,1,2,A,0,1,A,9,14,3,5,11,14,2,8,4,3,1,0
Bordeaux,Lille,0,3,A,0,0,D,10,11,4,6,8,17,1,2,1,2,0,0
Metz,Montpellier,1,1,D,0,0,D,17,15,6,4,15,15,8,7,6,1,0,0
Reims,Angers,0,0,D,0,0,D,10,6,2,2,6,8,4,5,2,1,0,0
Rennes,Lorient,1,1,D,1,0,H,10,12,6,3,17,6,5,3,2,1,0,0
Strasbourg,Brest,2,2,D,1,0,H,9,3,4,2,12,14,3,3,2,0,0,0
Dijon,Lyon,0,1,A,0,1,A,14,16,2,8,15,12,1,6,2,0,0,0
Lens,Marseille,2,2,D,0,2,A,21,11,3,4,18,14,8,4,4,2,0,0
Monaco,Nice,2,1,H,1,0,H,15,5,6,2,16,19,6,2,0,4,0,0
Paris SG,Nimes,3,0,H,2,0,H,14,19,6,6,13,11,4,7,0,1,0,0
St Etienne,Nantes,1,1,D,0,1,A,14,13,8,6,15,19,5,5,3,1,0,0
Lorient,Reims,1,0,H,0,0,D,10,13,4,3,12,12,2,5,0,4,0,0
Lyon,Strasbourg,3,0,H,2,0,H,16,8,8,1,7,10,6,2,2,2,0,1
Lens,Rennes,0,0,D,0,0,D,10,10,3,1,13,11,6,4,2,4,0,0
Brest,Bordeaux,2,1,H,0,0,D,24,8,6,4,11,15,6,4,1,3,0,0
Montpellier,Dijon,4,2,H,0,1,A,25,13,11,5,12,14,9,4,3,3,0,1
Nice,Angers,3,0,H,2,0,H,11,10,2,3,11,9,5,9,2,1,0,0
Nimes,Monaco,3,4,A,2,2,D,9,11,4,5,12,16,5,6,2,2,0,0
St Etienne,Metz,1,0,H,1,0,H,12,10,3,0,9,9,8,2,2,2,0,0
Nantes,Lille,0,2,A,0,1,A,6,14,1,3,13,13,4,2,3,0,0,0
Marseille,Paris SG,0,2,A,0,2,A,12,9,4,2,12,12,7,1,1,2,1,0
Paris SG,Nice,2,1,H,1,0,H,17,13,4,5,12,6,4,1,2,0,0,0
Reims,Lens,1,1,D,1,0,H,9,17,6,6,9,7,4,6,2,0,0,0
Lyon,Montpellier,1,2,A,1,1,D,24,12,8,5,9,12,6,1,0,1,0,0
Monaco,Lorient,2,2,D,0,1,A,12,5,4,2,13,13,7,1,3,3,0,0
Angers,Nantes,1,3,A,1,2,A,8,7,3,3,18,21,7,2,2,3,0,0
Dijon,Nimes,0,2,A,0,0,D,10,8,3,4,17,13,3,0,4,1,1,0
Metz,Strasbourg,1,2,A,1,1,D,14,12,3,2,13,12,7,7,2,1,0,0
Rennes,St Etienne,0,2,A,0,1,A,13,6,2,3,18,16,7,1,5,2,0,0
Lille,Brest,0,0,D,0,0,D,14,3,0,1,16,15,9,3,2,1,0,0
Bordeaux,Marseille,0,0,D,0,0,D,18,5,1,1,13,17,6,5,1,1,0,2
Marseille,Nice,3,2,H,2,0,H,8,10,4,4,10,13,5,3,2,1,0,0
Brest,Lyon,2,3,A,0,3,A,19,17,7,7,9,12,11,7,2,2,0,0
St Etienne,Reims,1,1,D,0,0,D,18,4,8,2,10,11,1,2,0,2,0,0
Nantes,Marseille,1,1,D,0,0,D,6,7,1,3,11,15,2,1,4,1,0,1
Montpellier,Rennes,2,1,H,2,0,H,12,14,7,5,10,12,3,6,1,2,0,0
Lens,Dijon,2,1,H,1,0,H,11,12,4,4,13,12,5,4,3,0,0,1
Nice,Metz,1,2,A,0,2,A,12,11,3,4,16,12,3,3,1,1,0,0
Nimes,Bordeaux,2,0,H,1,0,H,8,11,3,4,10,12,6,7,0,3,0,1
Strasbourg,Angers,0,0,D,0,0,D,16,7,2,3,23,10,5,4,2,1,0,0
Lorient,Lille,1,4,A,1,2,A,8,16,3,7,9,10,1,5,2,0,0,0
Paris SG,Monaco,0,2,A,0,1,A,10,5,1,3,12,10,3,2,4,1,0,0
Nimes,Lorient,1,0,H,0,0,D,7,11,2,3,10,14,4,7,2,4,0,0
Rennes,Nice,1,2,A,1,1,D,17,14,5,7,17,18,6,1,0,2,0,0
Bordeaux,Metz,1,2,A,1,0,H,8,15,1,5,18,12,1,10,1,2,0,0
Dijon,Paris SG,0,4,A,0,2,A,5,7,1,5,10,9,2,4,2,1,0,0
Monaco,Brest,2,0,H,0,0,D,15,7,9,1,14,6,4,2,2,0,0,0
Angers,Lens,2,2,D,2,1,H,6,14,3,4,13,16,6,11,0,0,0,0
Lorient,St Etienne,2,1,H,0,1,A,11,9,3,2,12,15,5,3,1,3,0,0
Nimes,Nantes,1,1,D,0,1,A,8,8,4,1,16,25,1,8,2,1,1,0
Reims,Montpellier,0,0,D,0,0,D,9,9,2,3,9,10,5,1,1,1,0,0
Lille,Strasbourg,1,1,D,0,1,A,14,10,5,3,10,14,9,2,0,2,0,0
Marseille,Lyon,1,1,D,1,1,D,12,11,2,1,13,11,7,2,4,4,0,1
Brest,Dijon,3,1,H,3,1,H,10,10,3,2,17,13,3,5,3,1,0,0
Lyon,Rennes,1,0,H,0,0,D,15,12,7,1,12,15,6,4,1,3,0,0
Metz,Angers,0,1,A,0,1,A,15,8,1,4,18,9,6,1,2,2,1,0
Nice,Nimes,2,1,H,1,0,H,10,22,4,7,14,8,0,6,3,3,0,0
St Etienne,Lens,2,3,A,1,2,A,19,9,4,5,13,12,13,3,3,2,0,0
Bordeaux,Paris SG,0,1,A,0,1,A,11,12,2,3,8,15,8,1,3,3,0,0
Lille,Marseille,2,0,H,0,0,D,23,3,8,1,12,7,11,1,0,1,0,0
Montpellier,Lorient,1,1,D,1,1,D,10,14,4,6,17,15,5,3,2,3,0,0
Nantes,Reims,1,2,A,1,1,D,12,4,5,2,10,15,6,3,0,5,0,0
Strasbourg,Monaco,1,0,H,0,0,D,17,5,2,1,10,12,5,7,3,0,0,0
Marseille,Rennes,1,0,H,0,0,D,9,10,2,2,15,19,3,4,2,4,0,0
Reims,Lyon,1,1,D,1,0,H,14,17,5,6,11,12,2,5,3,1,0,0
Angers,St Etienne,0,1,A,0,0,D,4,7,1,3,8,14,6,3,1,2,0,0
Marseille,Brest,3,1,H,1,0,H,12,6,6,1,15,12,3,6,3,1,0,0
Nimes,Montpellier,1,1,D,0,0,D,12,12,7,5,11,19,5,7,2,0,0,0
Dijon,Bordeaux,1,3,A,0,2,A,13,10,3,6,15,7,5,6,5,1,0,0
Lens,Metz,2,2,D,2,1,H,16,7,6,4,17,8,6,1,4,3,0,0
Lorient,Nice,1,1,D,0,0,D,17,6,7,2,2,12,5,2,2,2,0,0
Rennes,Strasbourg,1,0,H,1,0,H,11,6,2,1,13,13,6,3,0,2,0,0
Monaco,Lille,0,0,D,0,0,D,8,5,4,2,11,11,6,2,3,3,0,0
Paris SG,Nantes,1,2,A,1,0,H,11,8,5,5,14,15,9,1,2,2,0,0
St Etienne,Monaco,0,4,A,0,1,A,9,15,3,4,7,11,2,6,1,2,0,0
Metz,Rennes,1,3,A,0,2,A,14,9,2,5,11,12,4,3,0,2,0,1
Nice,Marseille,3,0,H,1,0,H,17,7,7,2,11,16,7,5,1,1,0,0
Strasbourg,Lens,1,2,A,1,2,A,17,12,5,4,9,10,12,7,2,5,0,0
Brest,Angers,0,0,D,0,0,D,11,15,2,5,17,11,3,6,1,3,0,0
Dijon,Reims,0,1,A,0,0,D,10,9,4,2,10,10,2,3,3,0,0,0
Montpellier,Bordeaux,3,1,H,1,1,D,23,13,9,3,8,10,6,6,1,2,0,0
Nantes,Lorient,1,1,D,1,0,H,8,15,3,3,11,8,2,8,0,1,0,0
Lille,Nimes,1,2,A,1,2,A,15,10,4,4,19,10,8,0,2,0,0,0
Lyon,Paris SG,2,4,A,0,2,A,8,14,7,9,14,15,1,4,2,0,0,0
Monaco,Metz,4,0,H,0,0,D,15,6,6,1,16,15,8,1,0,6,0,1
Paris SG,Lille,0,1,A,0,1,A,16,3,3,3,18,12,5,0,6,4,1,1
Lens,Lyon,1,1,D,0,0,D,10,15,4,6,12,14,2,4,3,3,0,1
Angers,Montpellier,1,1,D,0,0,D,14,8,4,3,15,9,4,0,1,1,0,0
Bordeaux,Strasbourg,2,3,A,2,3,A,14,12,6,5,8,15,6,5,1,1,0,0
Lorient,Brest,1,0,H,1,0,H,13,5,4,1,9,23,6,5,3,2,0,1
Nantes,Nice,1,2,A,1,2,A,18,17,6,8,15,14,10,5,1,2,0,0
Reims,Rennes,2,2,D,0,0,D,9,19,4,8,7,11,1,6,3,3,1,0
Nimes,St Etienne,0,2,A,0,1,A,14,15,3,5,12,19,5,3,5,2,0,0
Marseille,Dijon,2,0,H,1,0,H,16,4,3,1,11,9,7,1,2,4,0,0
Metz,Lille,0,2,A,0,0,D,18,9,7,6,16,13,10,2,2,2,0,0
Strasbourg,Paris SG,1,4,A,0,3,A,9,16,3,7,8,6,5,4,0,1,0,0
Montpellier,Marseille,3,3,D,1,2,A,20,13,7,8,17,12,6,3,2,2,0,1
Rennes,Nantes,1,0,H,0,0,D,14,4,4,2,16,15,3,3,6,2,0,0
Brest,Nimes,1,1,D,1,1,D,22,5,4,3,15,16,9,2,4,1,0,0
Lens,Lorient,4,1,H,2,1,H,14,17,6,6,11,8,5,10,0,0,0,0
Nice,Reims,0,0,D,0,0,D,13,10,2,1,13,11,10,6,0,1,0,0
St Etienne,Bordeaux,4,1,H,2,1,H,17,10,7,2,12,17,5,6,3,0,0,0
Monaco,Dijon,3,0,H,0,0,D,16,6,10,1,10,16,6,4,1,1,0,0
Lyon,Angers,3,0,H,2,0,H,16,11,6,3,15,14,5,4,0,0,0,0
Lille,Montpellier,1,1,D,0,1,A,20,10,9,4,14,11,9,0,3,1,0,0
Angers,Rennes,0,3,A,0,1,A,10,9,3,3,11,10,2,3,2,0,0,0
Marseille,Lorient,3,2,H,0,1,A,13,12,5,6,9,15,8,3,1,0,0,0
Paris SG,St Etienne,3,2,H,0,0,D,17,7,5,5,13,15,13,3,1,1,0,0
Brest,Lens,1,1,D,1,0,H,7,8,5,2,14,16,2,4,2,7,1,2
Dijon,Nice,2,0,H,0,0,D,9,10,3,2,8,13,1,9,1,1,0,0
Nimes,Strasbourg,1,1,D,0,0,D,5,7,1,3,10,17,2,1,0,2,0,1
Reims,Metz,0,0,D,0,0,D,15,11,6,2,13,17,10,4,3,1,0,0
Bordeaux,Monaco,0,3,A,0,1,A,7,13,2,6,13,11,4,5,4,1,1,0
Nantes,Lyon,1,2,A,0,2,A,12,11,3,4,16,10,5,4,0,1,0,0
Reims,Marseille,1,3,A,1,2,A,10,11,1,6,9,2,5,2,2,0,1,0
St Etienne,Brest,1,2,A,1,0,H,6,12,3,7,17,11,3,2,2,1,0,0
Metz,Paris SG,1,3,A,0,1,A,8,19,3,8,12,12,1,9,1,4,0,0
Nice,Montpellier,3,1,H,3,1,H,18,14,8,3,13,17,7,6,1,2,0,0
Lens,Nimes,2,1,H,1,0,H,7,16,4,2,14,15,4,6,1,2,1,0
Lorient,Bordeaux,4,1,H,3,0,H,13,13,7,7,9,14,6,3,2,3,0,0
Rennes,Dijon,5,1,H,1,1,D,25,4,12,1,13,8,8,2,6,3,0,0
Strasbourg,Nantes,1,2,A,1,0,H,12,7,4,5,15,13,6,4,1,3,0,0
Angers,Monaco,0,1,A,0,0,D,4,10,0,3,18,11,4,1,2,2,0,0
Lyon,Lille,2,3,A,2,1,H,7,16,2,7,9,13,8,4,0,3,0,0
Marseille,Strasbourg,1,1,D,0,0,D,8,8,4,5,10,14,5,6,4,2,0,0
Paris SG,Lens,2,1,H,1,0,H,14,15,6,3,14,16,6,2,4,2,0,0
Lille,Nice,2,0,H,1,0,H,12,0,4,0,9,12,5,1,2,3,0,1
Bordeaux,Rennes,1,0,H,1,0,H,9,9,4,2,14,14,3,5,4,1,0,1
Brest,Nantes,1,4,A,0,2,A,16,12,7,6,12,10,5,5,2,0,0,0
Dijon,Metz,1,5,A,0,2,A,10,14,4,6,11,16,6,3,1,1,1,0
Lorient,Angers,2,0,H,1,0,H,13,9,4,2,8,13,5,0,3,3,1,1
Nimes,Reims,2,2,D,0,1,A,18,12,7,7,15,13,10,5,2,2,0,0
Montpellier,St Etienne,1,2,A,1,1,D,13,19,2,7,15,12,7,7,2,1,0,0
Monaco,Lyon,2,3,A,1,0,H,12,17,4,5,23,16,5,5,1,4,0,1
Lens,Lille,0,3,A,0,2,A,11,11,5,6,15,9,5,4,3,2,1,0
Nantes,Bordeaux,3,0,H,1,0,H,11,10,3,2,13,20,5,2,0,5,0,0
Lyon,Lorient,4,1,H,0,0,D,25,8,11,2,17,10,5,1,2,2,0,0
St Etienne,Marseille,1,0,H,1,0,H,18,15,5,4,22,12,10,4,1,3,0,0
Angers,Dijon,3,0,H,1,0,H,11,5,4,1,8,11,1,4,0,0,0,0
Metz,Nimes,0,3,A,0,0,D,11,10,2,5,13,12,0,6,1,2,0,0
Nice,Brest,3,2,H,1,2,A,14,9,5,2,8,11,6,5,1,1,1,0
Strasbourg,Montpellier,2,3,A,0,1,A,18,6,7,3,16,16,4,6,2,3,0,0
Reims,Monaco,0,1,A,0,1,A,8,7,2,2,11,13,3,3,1,3,0,0
Rennes,Paris SG,1,1,D,0,1,A,19,12,10,4,12,11,9,3,4,1,0,1
Bordeaux,Lens,3,0,H,1,0,H,11,14,4,4,16,15,1,6,2,2,0,0
Dijon,Nantes,0,4,A,0,2,A,10,16,1,4,12,10,3,6,2,1,0,0
Lille,St Etienne,0,0,D,0,0,D,14,8,3,1,11,14,3,6,1,2,0,0
Lorient,Metz,2,1,H,1,0,H,6,3,2,1,16,19,2,1,1,4,0,0
Marseille,Angers,3,2,H,1,0,H,16,11,11,5,16,12,3,4,3,2,0,0
Monaco,Rennes,2,1,H,2,0,H,11,9,3,2,12,14,4,4,2,2,0,1
Montpellier,Brest,0,0,D,0,0,D,4,22,2,9,18,13,1,11,0,3,1,0
Nice,Strasbourg,0,2,A,0,1,A,7,11,3,5,9,10,4,4,2,1,0,0
Nimes,Lyon,2,5,A,1,3,A,8,21,4,13,7,13,3,6,0,0,0,0
Paris SG,Reims,4,0,H,2,0,H,28,2,10,0,14,4,9,5,0,0,0,1
Angers,Lille,1,2,A,0,2,A,10,5,4,2,10,14,4,2,0,2,0,0
Brest,Paris SG,0,2,A,0,1,A,6,9,5,4,7,6,5,4,1,2,0,0
Lens,Monaco,0,0,D,0,0,D,4,19,1,3,16,6,2,7,3,2,0,0
Lyon,Nice,2,3,A,2,1,H,12,14,6,6,8,10,6,6,1,2,0,0
Metz,Marseille,1,1,D,0,0,D,10,9,3,2,14,9,1,10,3,2,0,0
Nantes,Montpellier,1,2,A,1,1,D,15,8,5,5,8,11,9,5,2,2,0,0
Reims,Bordeaux,1,2,A,1,1,D,10,12,3,5,11,6,5,2,1,1,0,0
Rennes,Nimes,2,0,H,1,0,H,13,9,6,2,11,10,4,3,1,0,0,0
St Etienne,Dijon,0,1,A,0,1,A,19,10,5,2,13,10,9,3,1,0,0,0
Strasbourg,Lorient,1,1,D,1,0,H,6,7,2,1,17,9,2,3,1,1,0,0
Monaco,Lyon,0,3,A,0,2,A,7,13,1,3,10,17,2,5,2,2,1,0
Marseille,Reims,0,2,A,0,0,D,10,8,2,5,18,8,5,3,1,0,0,0
Angers,Bordeaux,3,1,H,3,1,H,14,8,4,3,11,15,4,3,2,1,0,0
Brest,Toulouse,1,1,D,1,0,H,16,13,5,3,11,14,4,7,0,0,0,0
Dijon,St Etienne,1,2,A,1,2,A,15,12,7,4,17,10,12,5,0,2,0,0
Montpellier,Rennes,0,1,A,0,1,A,24,9,5,3,20,19,7,1,3,3,0,1
Nice,Amiens,2,1,H,1,0,H,17,8,6,2,10,8,7,3,3,4,0,1
Lille,Nantes,2,1,H,1,0,H,13,13,3,3,13,17,5,11,2,4,0,0
Strasbourg,Metz,1,1,D,1,0,H,13,7,2,3,6,12,3,4,0,1,0,0
Paris SG,Nimes,3,0,H,1,0,H,12,5,5,1,17,8,2,6,2,0,0,0
Lyon,Angers,6,0,H,3,0,H,11,10,9,3,7,14,2,5,1,2,0,0
Nantes,Marseille,0,0,D,0,0,D,13,9,6,2,16,18,7,3,0,3,0,0
Amiens,Lille,1,0,H,0,0,D,8,10,3,1,13,7,3,10,1,1,0,1
Bordeaux,Montpellier,1,1,D,0,1,A,13,10,4,4,15,21,3,5,2,1,0,0
Metz,Monaco,3,0,H,1,0,H,18,12,10,6,16,7,6,4,1,2,0,1
Nimes,Nice,1,2,A,1,2,A,18,6,5,3,21,12,2,1,5,5,2,1
Toulouse,Dijon,1,0,H,0,0,D,18,18,7,5,11,5,7,5,2,0,0,0
St Etienne,Brest,1,1,D,0,1,A,19,9,5,4,16,8,4,2,1,2,0,0
Reims,Strasbourg,0,0,D,0,0,D,11,4,1,1,18,19,2,4,2,0,0,0
Rennes,Paris SG,2,1,H,1,1,D,11,9,4,2,15,19,4,7,1,5,0,0
Amiens,Nantes,1,2,A,0,0,D,3,25,1,6,9,13,2,5,1,1,1,0
Angers,Metz,3,0,H,2,0,H,15,4,5,2,15,8,2,1,1,2,0,0
